key,time,count
Arrest,0CDL42F0000000,94
Beat,0CDL42F0000000,94
Block,0CDL42F0000000,94
Case Number,0CDL42F0000000,94
Community Area,0CDL42F0000000,94
Date,0CDL42F0000000,94
Description,0CDL42F0000000,94
District,0CDL42F0000000,94
Domestic,0CDL42F0000000,94
FBI Code,0CDL42F0000000,94
ID,0CDL42F0000000,94
IUCR,0CDL42F0000000,94
Latitude,0CDL42F0000000,37
Location,0CDL42F0000000,37
Location Description,0CDL42F0000000,88
Longitude,0CDL42F0000000,37
Primary Type,0CDL42F0000000,94
Updated On,0CDL42F0000000,94
Ward,0CDL42F0000000,94
X Coordinate,0CDL42F0000000,37
Y Coordinate,0CDL42F0000000,37
Year,0CDL42F0000000,94
date_hour,0CDL42F0000000,94
date_mday,0CDL42F0000000,94
date_minute,0CDL42F0000000,94
date_month,0CDL42F0000000,94
date_second,0CDL42F0000000,94
date_wday,0CDL42F0000000,94
date_year,0CDL42F0000000,94
date_zone,0CDL42F0000000,94
host,0CDL42F0000000,94
linecount,0CDL42F0000000,94
punct,0CDL42F0000000,94
source,0CDL42F0000000,94
sourcetype,0CDL42F0000000,94
timeendpos,0CDL42F0000000,94
timestartpos,0CDL42F0000000,94
,0CDNJ5N0000000,2
Arrest,0CDNJ5N0000000,2
Beat,0CDNJ5N0000000,2
Block,0CDNJ5N0000000,2
Case Number,0CDNJ5N0000000,2
Community Area,0CDNJ5N0000000,2
Date,0CDNJ5N0000000,2
Description,0CDNJ5N0000000,2
District,0CDNJ5N0000000,2
Domestic,0CDNJ5N0000000,2
FBI Code,0CDNJ5N0000000,2
ID,0CDNJ5N0000000,2
IUCR,0CDNJ5N0000000,2
Latitude,0CDNJ5N0000000,0
Location,0CDNJ5N0000000,0
Location Description,0CDNJ5N0000000,1
Longitude,0CDNJ5N0000000,0
Primary Type,0CDNJ5N0000000,2
Updated On,0CDNJ5N0000000,2
Ward,0CDNJ5N0000000,2
X Coordinate,0CDNJ5N0000000,0
Y Coordinate,0CDNJ5N0000000,0
Year,0CDNJ5N0000000,2
date_hour,0CDNJ5N0000000,2
date_mday,0CDNJ5N0000000,2
date_minute,0CDNJ5N0000000,2
date_month,0CDNJ5N0000000,2
date_second,0CDNJ5N0000000,2
date_wday,0CDNJ5N0000000,2
date_year,0CDNJ5N0000000,2
date_zone,0CDNJ5N0000000,2
host,0CDNJ5N0000000,2
linecount,0CDNJ5N0000000,2
punct,0CDNJ5N0000000,2
source,0CDNJ5N0000000,2
sourcetype,0CDNJ5N0000000,2
timeendpos,0CDNJ5N0000000,2
timestartpos,0CDNJ5N0000000,2
,0CDV33R0000000,5
Arrest,0CDV33R0000000,5
Beat,0CDV33R0000000,5
Block,0CDV33R0000000,5
Case Number,0CDV33R0000000,5
Community Area,0CDV33R0000000,5
Date,0CDV33R0000000,5
Description,0CDV33R0000000,5
District,0CDV33R0000000,5
Domestic,0CDV33R0000000,5
FBI Code,0CDV33R0000000,5
ID,0CDV33R0000000,5
IUCR,0CDV33R0000000,5
Latitude,0CDV33R0000000,3
Location,0CDV33R0000000,3
Location Description,0CDV33R0000000,4
Longitude,0CDV33R0000000,3
Primary Type,0CDV33R0000000,5
Updated On,0CDV33R0000000,5
Ward,0CDV33R0000000,5
X Coordinate,0CDV33R0000000,3
Y Coordinate,0CDV33R0000000,3
Year,0CDV33R0000000,5
date_hour,0CDV33R0000000,5
date_mday,0CDV33R0000000,5
date_minute,0CDV33R0000000,5
date_month,0CDV33R0000000,5
date_second,0CDV33R0000000,5
date_wday,0CDV33R0000000,5
date_year,0CDV33R0000000,5
date_zone,0CDV33R0000000,5
host,0CDV33R0000000,5
linecount,0CDV33R0000000,5
punct,0CDV33R0000000,5
source,0CDV33R0000000,5
sourcetype,0CDV33R0000000,5
timeendpos,0CDV33R0000000,5
timestartpos,0CDV33R0000000,5
,0CE6LIQG000000,98
Arrest,0CE6LIQG000000,98
Beat,0CE6LIQG000000,98
Block,0CE6LIQG000000,98
Case Number,0CE6LIQG000000,98
Community Area,0CE6LIQG000000,98
Date,0CE6LIQG000000,98
Description,0CE6LIQG000000,98
District,0CE6LIQG000000,98
Domestic,0CE6LIQG000000,98
FBI Code,0CE6LIQG000000,98
ID,0CE6LIQG000000,98
IUCR,0CE6LIQG000000,98
Latitude,0CE6LIQG000000,41
Location,0CE6LIQG000000,41
Location Description,0CE6LIQG000000,92
Longitude,0CE6LIQG000000,41
Primary Type,0CE6LIQG000000,98
Updated On,0CE6LIQG000000,98
Ward,0CE6LIQG000000,98
X Coordinate,0CE6LIQG000000,41
Y Coordinate,0CE6LIQG000000,41
Year,0CE6LIQG000000,98
date_hour,0CE6LIQG000000,98
date_mday,0CE6LIQG000000,98
date_minute,0CE6LIQG000000,98
date_month,0CE6LIQG000000,98
date_second,0CE6LIQG000000,98
date_wday,0CE6LIQG000000,98
date_year,0CE6LIQG000000,98
date_zone,0CE6LIQG000000,98
host,0CE6LIQG000000,98
linecount,0CE6LIQG000000,98
punct,0CE6LIQG000000,98
source,0CE6LIQG000000,98
sourcetype,0CE6LIQG000000,98
timeendpos,0CE6LIQG000000,98
timestartpos,0CE6LIQG000000,98
,0CE94M2G000000,9
Arrest,0CE94M2G000000,9
Beat,0CE94M2G000000,9
Block,0CE94M2G000000,9
Case Number,0CE94M2G000000,9
Community Area,0CE94M2G000000,9
Date,0CE94M2G000000,9
Description,0CE94M2G000000,9
District,0CE94M2G000000,9
Domestic,0CE94M2G000000,9
FBI Code,0CE94M2G000000,9
ID,0CE94M2G000000,9
IUCR,0CE94M2G000000,9
Latitude,0CE94M2G000000,3
Location,0CE94M2G000000,3
Location Description,0CE94M2G000000,8
Longitude,0CE94M2G000000,3
Primary Type,0CE94M2G000000,9
Updated On,0CE94M2G000000,9
Ward,0CE94M2G000000,9
X Coordinate,0CE94M2G000000,3
Y Coordinate,0CE94M2G000000,3
Year,0CE94M2G000000,9
date_hour,0CE94M2G000000,9
date_mday,0CE94M2G000000,9
date_minute,0CE94M2G000000,9
date_month,0CE94M2G000000,9
date_second,0CE94M2G000000,9
date_wday,0CE94M2G000000,9
date_year,0CE94M2G000000,9
date_zone,0CE94M2G000000,9
host,0CE94M2G000000,9
linecount,0CE94M2G000000,9
punct,0CE94M2G000000,9
source,0CE94M2G000000,9
sourcetype,0CE94M2G000000,9
timeendpos,0CE94M2G000000,9
timestartpos,0CE94M2G000000,9
,0CEBMDMG000000,21
Arrest,0CEBMDMG000000,21
Beat,0CEBMDMG000000,21
Block,0CEBMDMG000000,21
Case Number,0CEBMDMG000000,21
Community Area,0CEBMDMG000000,21
Date,0CEBMDMG000000,21
Description,0CEBMDMG000000,21
District,0CEBMDMG000000,21
Domestic,0CEBMDMG000000,21
FBI Code,0CEBMDMG000000,21
ID,0CEBMDMG000000,21
IUCR,0CEBMDMG000000,21
Latitude,0CEBMDMG000000,8
Location,0CEBMDMG000000,8
Location Description,0CEBMDMG000000,21
Longitude,0CEBMDMG000000,8
Primary Type,0CEBMDMG000000,21
Updated On,0CEBMDMG000000,21
Ward,0CEBMDMG000000,21
X Coordinate,0CEBMDMG000000,8
Y Coordinate,0CEBMDMG000000,8
Year,0CEBMDMG000000,21
date_hour,0CEBMDMG000000,21
date_mday,0CEBMDMG000000,21
date_minute,0CEBMDMG000000,21
date_month,0CEBMDMG000000,21
date_second,0CEBMDMG000000,21
date_wday,0CEBMDMG000000,21
date_year,0CEBMDMG000000,21
date_zone,0CEBMDMG000000,21
host,0CEBMDMG000000,21
linecount,0CEBMDMG000000,21
punct,0CEBMDMG000000,21
source,0CEBMDMG000000,21
sourcetype,0CEBMDMG000000,21
timeendpos,0CEBMDMG000000,21
timestartpos,0CEBMDMG000000,21
,0CEE85AG000000,88
Arrest,0CEE85AG000000,88
Beat,0CEE85AG000000,88
Block,0CEE85AG000000,88
Case Number,0CEE85AG000000,88
Community Area,0CEE85AG000000,88
Date,0CEE85AG000000,88
Description,0CEE85AG000000,88
District,0CEE85AG000000,88
Domestic,0CEE85AG000000,88
FBI Code,0CEE85AG000000,88
ID,0CEE85AG000000,88
IUCR,0CEE85AG000000,88
Latitude,0CEE85AG000000,29
Location,0CEE85AG000000,29
Location Description,0CEE85AG000000,86
Longitude,0CEE85AG000000,29
Primary Type,0CEE85AG000000,88
Updated On,0CEE85AG000000,88
Ward,0CEE85AG000000,88
X Coordinate,0CEE85AG000000,29
Y Coordinate,0CEE85AG000000,29
Year,0CEE85AG000000,88
date_hour,0CEE85AG000000,88
date_mday,0CEE85AG000000,88
date_minute,0CEE85AG000000,88
date_month,0CEE85AG000000,88
date_second,0CEE85AG000000,88
date_wday,0CEE85AG000000,88
date_year,0CEE85AG000000,88
date_zone,0CEE85AG000000,88
host,0CEE85AG000000,88
linecount,0CEE85AG000000,88
punct,0CEE85AG000000,88
source,0CEE85AG000000,88
sourcetype,0CEE85AG000000,88
timeendpos,0CEE85AG000000,88
timestartpos,0CEE85AG000000,88
,0CEGN8IG000000,164
Arrest,0CEGN8IG000000,164
Beat,0CEGN8IG000000,164
Block,0CEGN8IG000000,164
Case Number,0CEGN8IG000000,164
Community Area,0CEGN8IG000000,162
Date,0CEGN8IG000000,164
Description,0CEGN8IG000000,164
District,0CEGN8IG000000,164
Domestic,0CEGN8IG000000,164
FBI Code,0CEGN8IG000000,164
ID,0CEGN8IG000000,164
IUCR,0CEGN8IG000000,164
Latitude,0CEGN8IG000000,83
Location,0CEGN8IG000000,83
Location Description,0CEGN8IG000000,147
Longitude,0CEGN8IG000000,83
Primary Type,0CEGN8IG000000,164
Updated On,0CEGN8IG000000,164
Ward,0CEGN8IG000000,163
X Coordinate,0CEGN8IG000000,83
Y Coordinate,0CEGN8IG000000,83
Year,0CEGN8IG000000,164
date_hour,0CEGN8IG000000,164
date_mday,0CEGN8IG000000,164
date_minute,0CEGN8IG000000,164
date_month,0CEGN8IG000000,164
date_second,0CEGN8IG000000,164
date_wday,0CEGN8IG000000,164
date_year,0CEGN8IG000000,164
date_zone,0CEGN8IG000000,164
host,0CEGN8IG000000,164
linecount,0CEGN8IG000000,164
punct,0CEGN8IG000000,164
source,0CEGN8IG000000,164
sourcetype,0CEGN8IG000000,164
timeendpos,0CEGN8IG000000,164
timestartpos,0CEGN8IG000000,164
,0CEJ93N0000000,28
Arrest,0CEJ93N0000000,28
Beat,0CEJ93N0000000,28
Block,0CEJ93N0000000,28
Case Number,0CEJ93N0000000,28
Community Area,0CEJ93N0000000,28
Date,0CEJ93N0000000,28
Description,0CEJ93N0000000,28
District,0CEJ93N0000000,28
Domestic,0CEJ93N0000000,28
FBI Code,0CEJ93N0000000,28
ID,0CEJ93N0000000,28
IUCR,0CEJ93N0000000,28
Latitude,0CEJ93N0000000,7
Location,0CEJ93N0000000,7
Location Description,0CEJ93N0000000,27
Longitude,0CEJ93N0000000,7
Primary Type,0CEJ93N0000000,28
Updated On,0CEJ93N0000000,28
Ward,0CEJ93N0000000,28
X Coordinate,0CEJ93N0000000,7
Y Coordinate,0CEJ93N0000000,7
Year,0CEJ93N0000000,28
date_hour,0CEJ93N0000000,28
date_mday,0CEJ93N0000000,28
date_minute,0CEJ93N0000000,28
date_month,0CEJ93N0000000,28
date_second,0CEJ93N0000000,28
date_wday,0CEJ93N0000000,28
date_year,0CEJ93N0000000,28
date_zone,0CEJ93N0000000,28
host,0CEJ93N0000000,28
linecount,0CEJ93N0000000,28
punct,0CEJ93N0000000,28
source,0CEJ93N0000000,28
sourcetype,0CEJ93N0000000,28
timeendpos,0CEJ93N0000000,28
timestartpos,0CEJ93N0000000,28
,0CELO6V0000000,59
Arrest,0CELO6V0000000,59
Beat,0CELO6V0000000,59
Block,0CELO6V0000000,59
Case Number,0CELO6V0000000,59
Community Area,0CELO6V0000000,59
Date,0CELO6V0000000,59
Description,0CELO6V0000000,59
District,0CELO6V0000000,59
Domestic,0CELO6V0000000,59
FBI Code,0CELO6V0000000,59
ID,0CELO6V0000000,59
IUCR,0CELO6V0000000,59
Latitude,0CELO6V0000000,25
Location,0CELO6V0000000,25
Location Description,0CELO6V0000000,56
Longitude,0CELO6V0000000,25
Primary Type,0CELO6V0000000,59
Updated On,0CELO6V0000000,59
Ward,0CELO6V0000000,59
X Coordinate,0CELO6V0000000,25
Y Coordinate,0CELO6V0000000,25
Year,0CELO6V0000000,59
date_hour,0CELO6V0000000,59
date_mday,0CELO6V0000000,59
date_minute,0CELO6V0000000,59
date_month,0CELO6V0000000,59
date_second,0CELO6V0000000,59
date_wday,0CELO6V0000000,59
date_year,0CELO6V0000000,59
date_zone,0CELO6V0000000,59
host,0CELO6V0000000,59
linecount,0CELO6V0000000,59
punct,0CELO6V0000000,59
source,0CELO6V0000000,59
sourcetype,0CELO6V0000000,59
timeendpos,0CELO6V0000000,59
timestartpos,0CELO6V0000000,59
,0CEO9UJ0000000,117
Arrest,0CEO9UJ0000000,117
Beat,0CEO9UJ0000000,117
Block,0CEO9UJ0000000,117
Case Number,0CEO9UJ0000000,117
Community Area,0CEO9UJ0000000,117
Date,0CEO9UJ0000000,117
Description,0CEO9UJ0000000,117
District,0CEO9UJ0000000,117
Domestic,0CEO9UJ0000000,117
FBI Code,0CEO9UJ0000000,117
ID,0CEO9UJ0000000,117
IUCR,0CEO9UJ0000000,117
Latitude,0CEO9UJ0000000,87
Location,0CEO9UJ0000000,87
Location Description,0CEO9UJ0000000,110
Longitude,0CEO9UJ0000000,87
Primary Type,0CEO9UJ0000000,117
Updated On,0CEO9UJ0000000,117
Ward,0CEO9UJ0000000,117
X Coordinate,0CEO9UJ0000000,87
Y Coordinate,0CEO9UJ0000000,87
Year,0CEO9UJ0000000,117
date_hour,0CEO9UJ0000000,117
date_mday,0CEO9UJ0000000,117
date_minute,0CEO9UJ0000000,117
date_month,0CEO9UJ0000000,117
date_second,0CEO9UJ0000000,117
date_wday,0CEO9UJ0000000,117
date_year,0CEO9UJ0000000,117
date_zone,0CEO9UJ0000000,117
host,0CEO9UJ0000000,117
linecount,0CEO9UJ0000000,117
punct,0CEO9UJ0000000,117
source,0CEO9UJ0000000,117
sourcetype,0CEO9UJ0000000,117
timeendpos,0CEO9UJ0000000,117
timestartpos,0CEO9UJ0000000,117
,0CEQRM70000000,69
Arrest,0CEQRM70000000,69
Beat,0CEQRM70000000,69
Block,0CEQRM70000000,69
Case Number,0CEQRM70000000,69
Community Area,0CEQRM70000000,69
Date,0CEQRM70000000,69
Description,0CEQRM70000000,69
District,0CEQRM70000000,69
Domestic,0CEQRM70000000,69
FBI Code,0CEQRM70000000,69
ID,0CEQRM70000000,69
IUCR,0CEQRM70000000,69
Latitude,0CEQRM70000000,59
Location,0CEQRM70000000,59
Location Description,0CEQRM70000000,68
Longitude,0CEQRM70000000,59
Primary Type,0CEQRM70000000,69
Updated On,0CEQRM70000000,69
Ward,0CEQRM70000000,69
X Coordinate,0CEQRM70000000,59
Y Coordinate,0CEQRM70000000,59
Year,0CEQRM70000000,69
date_hour,0CEQRM70000000,69
date_mday,0CEQRM70000000,69
date_minute,0CEQRM70000000,69
date_month,0CEQRM70000000,69
date_second,0CEQRM70000000,69
date_wday,0CEQRM70000000,69
date_year,0CEQRM70000000,69
date_zone,0CEQRM70000000,69
host,0CEQRM70000000,69
linecount,0CEQRM70000000,69
punct,0CEQRM70000000,69
source,0CEQRM70000000,69
sourcetype,0CEQRM70000000,69
timeendpos,0CEQRM70000000,69
timestartpos,0CEQRM70000000,69
,0CET5GN0000000,7
Arrest,0CET5GN0000000,7
Beat,0CET5GN0000000,7
Block,0CET5GN0000000,7
Case Number,0CET5GN0000000,7
Community Area,0CET5GN0000000,7
Date,0CET5GN0000000,7
Description,0CET5GN0000000,7
District,0CET5GN0000000,7
Domestic,0CET5GN0000000,7
FBI Code,0CET5GN0000000,7
ID,0CET5GN0000000,7
IUCR,0CET5GN0000000,7
Latitude,0CET5GN0000000,6
Location,0CET5GN0000000,6
Location Description,0CET5GN0000000,7
Longitude,0CET5GN0000000,6
Primary Type,0CET5GN0000000,7
Updated On,0CET5GN0000000,7
Ward,0CET5GN0000000,7
X Coordinate,0CET5GN0000000,6
Y Coordinate,0CET5GN0000000,6
Year,0CET5GN0000000,7
date_hour,0CET5GN0000000,7
date_mday,0CET5GN0000000,7
date_minute,0CET5GN0000000,7
date_month,0CET5GN0000000,7
date_second,0CET5GN0000000,7
date_wday,0CET5GN0000000,7
date_year,0CET5GN0000000,7
date_zone,0CET5GN0000000,7
host,0CET5GN0000000,7
linecount,0CET5GN0000000,7
punct,0CET5GN0000000,7
source,0CET5GN0000000,7
sourcetype,0CET5GN0000000,7
timeendpos,0CET5GN0000000,7
timestartpos,0CET5GN0000000,7
,0CEVN4QG000000,9
Arrest,0CEVN4QG000000,9
Beat,0CEVN4QG000000,9
Block,0CEVN4QG000000,9
Case Number,0CEVN4QG000000,9
Community Area,0CEVN4QG000000,9
Date,0CEVN4QG000000,9
Description,0CEVN4QG000000,9
District,0CEVN4QG000000,9
Domestic,0CEVN4QG000000,9
FBI Code,0CEVN4QG000000,9
ID,0CEVN4QG000000,9
IUCR,0CEVN4QG000000,9
Latitude,0CEVN4QG000000,8
Location,0CEVN4QG000000,8
Location Description,0CEVN4QG000000,9
Longitude,0CEVN4QG000000,8
Primary Type,0CEVN4QG000000,9
Updated On,0CEVN4QG000000,9
Ward,0CEVN4QG000000,9
X Coordinate,0CEVN4QG000000,8
Y Coordinate,0CEVN4QG000000,8
Year,0CEVN4QG000000,9
date_hour,0CEVN4QG000000,9
date_mday,0CEVN4QG000000,9
date_minute,0CEVN4QG000000,9
date_month,0CEVN4QG000000,9
date_second,0CEVN4QG000000,9
date_wday,0CEVN4QG000000,9
date_year,0CEVN4QG000000,9
date_zone,0CEVN4QG000000,9
host,0CEVN4QG000000,9
linecount,0CEVN4QG000000,9
punct,0CEVN4QG000000,9
source,0CEVN4QG000000,9
sourcetype,0CEVN4QG000000,9
timeendpos,0CEVN4QG000000,9
timestartpos,0CEVN4QG000000,9
,0CF2682G000000,76
Arrest,0CF2682G000000,76
Beat,0CF2682G000000,76
Block,0CF2682G000000,76
Case Number,0CF2682G000000,76
Community Area,0CF2682G000000,74
Date,0CF2682G000000,76
Description,0CF2682G000000,76
District,0CF2682G000000,76
Domestic,0CF2682G000000,76
FBI Code,0CF2682G000000,76
ID,0CF2682G000000,76
IUCR,0CF2682G000000,76
Latitude,0CF2682G000000,9
Location,0CF2682G000000,9
Location Description,0CF2682G000000,72
Longitude,0CF2682G000000,9
Primary Type,0CF2682G000000,76
Updated On,0CF2682G000000,76
Ward,0CF2682G000000,74
X Coordinate,0CF2682G000000,9
Y Coordinate,0CF2682G000000,9
Year,0CF2682G000000,76
date_hour,0CF2682G000000,76
date_mday,0CF2682G000000,76
date_minute,0CF2682G000000,76
date_month,0CF2682G000000,76
date_second,0CF2682G000000,76
date_wday,0CF2682G000000,76
date_year,0CF2682G000000,76
date_zone,0CF2682G000000,76
host,0CF2682G000000,76
linecount,0CF2682G000000,76
punct,0CF2682G000000,76
source,0CF2682G000000,76
sourcetype,0CF2682G000000,76
timeendpos,0CF2682G000000,76
timestartpos,0CF2682G000000,76
,0CF4NVMG000000,29
Arrest,0CF4NVMG000000,29
Beat,0CF4NVMG000000,29
Block,0CF4NVMG000000,29
Case Number,0CF4NVMG000000,29
Community Area,0CF4NVMG000000,28
Date,0CF4NVMG000000,29
Description,0CF4NVMG000000,29
District,0CF4NVMG000000,29
Domestic,0CF4NVMG000000,29
FBI Code,0CF4NVMG000000,29
ID,0CF4NVMG000000,29
IUCR,0CF4NVMG000000,29
Latitude,0CF4NVMG000000,6
Location,0CF4NVMG000000,6
Location Description,0CF4NVMG000000,27
Longitude,0CF4NVMG000000,6
Primary Type,0CF4NVMG000000,29
Updated On,0CF4NVMG000000,29
Ward,0CF4NVMG000000,28
X Coordinate,0CF4NVMG000000,6
Y Coordinate,0CF4NVMG000000,6
Year,0CF4NVMG000000,29
date_hour,0CF4NVMG000000,29
date_mday,0CF4NVMG000000,29
date_minute,0CF4NVMG000000,29
date_month,0CF4NVMG000000,29
date_second,0CF4NVMG000000,29
date_wday,0CF4NVMG000000,29
date_year,0CF4NVMG000000,29
date_zone,0CF4NVMG000000,29
host,0CF4NVMG000000,29
linecount,0CF4NVMG000000,29
punct,0CF4NVMG000000,29
source,0CF4NVMG000000,29
sourcetype,0CF4NVMG000000,29
timeendpos,0CF4NVMG000000,29
timestartpos,0CF4NVMG000000,29
