key,time,count
EXTRA_FIELD_6,0CAE9AUG000000,80
EXTRA_FIELD_7,0CAE9AUG000000,80
EXTRA_FIELD_8,0CAE9AUG000000,80
EXTRA_FIELD_9,0CAE9AUG000000,80
date_hour,0CAE9AUG000000,80
date_mday,0CAE9AUG000000,80
date_minute,0CAE9AUG000000,80
date_month,0CAE9AUG000000,80
date_second,0CAE9AUG000000,80
date_wday,0CAE9AUG000000,80
date_year,0CAE9AUG000000,80
date_zone,0CAE9AUG000000,80
host,0CAE9AUG000000,80
linecount,0CAE9AUG000000,80
punct,0CAE9AUG000000,80
source,0CAE9AUG000000,80
sourcetype,0CAE9AUG000000,80
timeendpos,0CAE9AUG000000,80
timestartpos,0CAE9AUG000000,80
,0CAGOE6G000000,85
41_850099098_ _87_678237962,0CAGOE6G000000,85
87_678237962,0CAGOE6G000000,85
EXTRA_FIELD_10,0CAGOE6G000000,85
EXTRA_FIELD_11,0CAGOE6G000000,85
EXTRA_FIELD_12,0CAGOE6G000000,85
EXTRA_FIELD_13,0CAGOE6G000000,85
EXTRA_FIELD_14,0CAGOE6G000000,85
EXTRA_FIELD_15,0CAGOE6G000000,85
EXTRA_FIELD_16,0CAGOE6G000000,85
EXTRA_FIELD_17,0CAGOE6G000000,85
EXTRA_FIELD_18,0CAGOE6G000000,85
EXTRA_FIELD_19,0CAGOE6G000000,85
EXTRA_FIELD_20,0CAGOE6G000000,85
EXTRA_FIELD_21,0CAGOE6G000000,85
EXTRA_FIELD_22,0CAGOE6G000000,85
EXTRA_FIELD_3,0CAGOE6G000000,85
EXTRA_FIELD_4,0CAGOE6G000000,85
EXTRA_FIELD_5,0CAGOE6G000000,85
EXTRA_FIELD_6,0CAGOE6G000000,85
EXTRA_FIELD_7,0CAGOE6G000000,85
EXTRA_FIELD_8,0CAGOE6G000000,85
EXTRA_FIELD_9,0CAGOE6G000000,85
date_hour,0CAGOE6G000000,85
date_mday,0CAGOE6G000000,85
date_minute,0CAGOE6G000000,85
date_month,0CAGOE6G000000,85
date_second,0CAGOE6G000000,85
date_wday,0CAGOE6G000000,85
date_year,0CAGOE6G000000,85
date_zone,0CAGOE6G000000,85
host,0CAGOE6G000000,85
linecount,0CAGOE6G000000,85
punct,0CAGOE6G000000,85
source,0CAGOE6G000000,85
sourcetype,0CAGOE6G000000,85
timeendpos,0CAGOE6G000000,85
timestartpos,0CAGOE6G000000,85
,0CAJA5QG000000,95
41_850099098_ _87_678237962,0CAJA5QG000000,95
87_678237962,0CAJA5QG000000,95
EXTRA_FIELD_10,0CAJA5QG000000,95
EXTRA_FIELD_11,0CAJA5QG000000,95
EXTRA_FIELD_12,0CAJA5QG000000,95
EXTRA_FIELD_13,0CAJA5QG000000,95
EXTRA_FIELD_14,0CAJA5QG000000,95
EXTRA_FIELD_15,0CAJA5QG000000,95
EXTRA_FIELD_16,0CAJA5QG000000,95
EXTRA_FIELD_17,0CAJA5QG000000,95
EXTRA_FIELD_18,0CAJA5QG000000,95
EXTRA_FIELD_19,0CAJA5QG000000,95
EXTRA_FIELD_20,0CAJA5QG000000,95
EXTRA_FIELD_21,0CAJA5QG000000,95
EXTRA_FIELD_22,0CAJA5QG000000,95
EXTRA_FIELD_3,0CAJA5QG000000,95
EXTRA_FIELD_4,0CAJA5QG000000,95
EXTRA_FIELD_5,0CAJA5QG000000,95
EXTRA_FIELD_6,0CAJA5QG000000,95
EXTRA_FIELD_7,0CAJA5QG000000,95
EXTRA_FIELD_8,0CAJA5QG000000,95
EXTRA_FIELD_9,0CAJA5QG000000,95
date_hour,0CAJA5QG000000,95
date_mday,0CAJA5QG000000,95
date_minute,0CAJA5QG000000,95
date_month,0CAJA5QG000000,95
date_second,0CAJA5QG000000,95
date_wday,0CAJA5QG000000,95
date_year,0CAJA5QG000000,95
date_zone,0CAJA5QG000000,95
host,0CAJA5QG000000,95
linecount,0CAJA5QG000000,95
punct,0CAJA5QG000000,95
source,0CAJA5QG000000,95
sourcetype,0CAJA5QG000000,95
timeendpos,0CAJA5QG000000,95
timestartpos,0CAJA5QG000000,95
,0CALRTEG000000,73
41_850099098_ _87_678237962,0CALRTEG000000,73
87_678237962,0CALRTEG000000,73
EXTRA_FIELD_10,0CALRTEG000000,73
EXTRA_FIELD_11,0CALRTEG000000,73
EXTRA_FIELD_12,0CALRTEG000000,73
EXTRA_FIELD_13,0CALRTEG000000,73
EXTRA_FIELD_14,0CALRTEG000000,73
EXTRA_FIELD_15,0CALRTEG000000,73
EXTRA_FIELD_16,0CALRTEG000000,73
EXTRA_FIELD_17,0CALRTEG000000,73
EXTRA_FIELD_18,0CALRTEG000000,73
EXTRA_FIELD_19,0CALRTEG000000,73
EXTRA_FIELD_20,0CALRTEG000000,73
EXTRA_FIELD_21,0CALRTEG000000,73
EXTRA_FIELD_22,0CALRTEG000000,73
EXTRA_FIELD_3,0CALRTEG000000,73
EXTRA_FIELD_4,0CALRTEG000000,73
EXTRA_FIELD_5,0CALRTEG000000,73
EXTRA_FIELD_6,0CALRTEG000000,73
EXTRA_FIELD_7,0CALRTEG000000,73
EXTRA_FIELD_8,0CALRTEG000000,73
EXTRA_FIELD_9,0CALRTEG000000,73
date_hour,0CALRTEG000000,73
date_mday,0CALRTEG000000,73
date_minute,0CALRTEG000000,73
date_month,0CALRTEG000000,73
date_second,0CALRTEG000000,73
date_wday,0CALRTEG000000,73
date_year,0CALRTEG000000,73
date_zone,0CALRTEG000000,73
host,0CALRTEG000000,73
linecount,0CALRTEG000000,73
punct,0CALRTEG000000,73
source,0CALRTEG000000,73
sourcetype,0CALRTEG000000,73
timeendpos,0CALRTEG000000,73
timestartpos,0CALRTEG000000,73
,0CAOB0MG000000,79
41_850099098_ _87_678237962,0CAOB0MG000000,79
87_678237962,0CAOB0MG000000,79
EXTRA_FIELD_10,0CAOB0MG000000,79
EXTRA_FIELD_11,0CAOB0MG000000,79
EXTRA_FIELD_12,0CAOB0MG000000,79
EXTRA_FIELD_13,0CAOB0MG000000,79
EXTRA_FIELD_14,0CAOB0MG000000,79
EXTRA_FIELD_15,0CAOB0MG000000,79
EXTRA_FIELD_16,0CAOB0MG000000,79
EXTRA_FIELD_17,0CAOB0MG000000,79
EXTRA_FIELD_18,0CAOB0MG000000,79
EXTRA_FIELD_19,0CAOB0MG000000,79
EXTRA_FIELD_20,0CAOB0MG000000,79
EXTRA_FIELD_21,0CAOB0MG000000,79
EXTRA_FIELD_22,0CAOB0MG000000,79
EXTRA_FIELD_3,0CAOB0MG000000,79
EXTRA_FIELD_4,0CAOB0MG000000,79
EXTRA_FIELD_5,0CAOB0MG000000,79
EXTRA_FIELD_6,0CAOB0MG000000,79
EXTRA_FIELD_7,0CAOB0MG000000,79
EXTRA_FIELD_8,0CAOB0MG000000,79
EXTRA_FIELD_9,0CAOB0MG000000,79
date_hour,0CAOB0MG000000,79
date_mday,0CAOB0MG000000,79
date_minute,0CAOB0MG000000,79
date_month,0CAOB0MG000000,79
date_second,0CAOB0MG000000,79
date_wday,0CAOB0MG000000,79
date_year,0CAOB0MG000000,79
date_zone,0CAOB0MG000000,79
host,0CAOB0MG000000,79
linecount,0CAOB0MG000000,79
punct,0CAOB0MG000000,79
source,0CAOB0MG000000,79
sourcetype,0CAOB0MG000000,79
timeendpos,0CAOB0MG000000,79
timestartpos,0CAOB0MG000000,79
,0CAQSRR0000000,81
41_850099098_ _87_678237962,0CAQSRR0000000,81
87_678237962,0CAQSRR0000000,81
EXTRA_FIELD_10,0CAQSRR0000000,81
EXTRA_FIELD_11,0CAQSRR0000000,81
EXTRA_FIELD_12,0CAQSRR0000000,81
EXTRA_FIELD_13,0CAQSRR0000000,81
EXTRA_FIELD_14,0CAQSRR0000000,81
EXTRA_FIELD_15,0CAQSRR0000000,81
EXTRA_FIELD_16,0CAQSRR0000000,81
EXTRA_FIELD_17,0CAQSRR0000000,81
EXTRA_FIELD_18,0CAQSRR0000000,81
EXTRA_FIELD_19,0CAQSRR0000000,81
EXTRA_FIELD_20,0CAQSRR0000000,81
EXTRA_FIELD_21,0CAQSRR0000000,81
EXTRA_FIELD_22,0CAQSRR0000000,81
EXTRA_FIELD_3,0CAQSRR0000000,81
EXTRA_FIELD_4,0CAQSRR0000000,81
EXTRA_FIELD_5,0CAQSRR0000000,81
EXTRA_FIELD_6,0CAQSRR0000000,81
EXTRA_FIELD_7,0CAQSRR0000000,81
EXTRA_FIELD_8,0CAQSRR0000000,81
EXTRA_FIELD_9,0CAQSRR0000000,81
date_hour,0CAQSRR0000000,81
date_mday,0CAQSRR0000000,81
date_minute,0CAQSRR0000000,81
date_month,0CAQSRR0000000,81
date_second,0CAQSRR0000000,81
date_wday,0CAQSRR0000000,81
date_year,0CAQSRR0000000,81
date_zone,0CAQSRR0000000,81
host,0CAQSRR0000000,81
linecount,0CAQSRR0000000,81
punct,0CAQSRR0000000,81
source,0CAQSRR0000000,81
sourcetype,0CAQSRR0000000,81
timeendpos,0CAQSRR0000000,81
timestartpos,0CAQSRR0000000,81
,0CATBV30000000,95
41_850099098_ _87_678237962,0CATBV30000000,95
87_678237962,0CATBV30000000,95
EXTRA_FIELD_10,0CATBV30000000,95
EXTRA_FIELD_11,0CATBV30000000,95
EXTRA_FIELD_12,0CATBV30000000,95
EXTRA_FIELD_13,0CATBV30000000,95
EXTRA_FIELD_14,0CATBV30000000,95
EXTRA_FIELD_15,0CATBV30000000,95
EXTRA_FIELD_16,0CATBV30000000,95
EXTRA_FIELD_17,0CATBV30000000,95
EXTRA_FIELD_18,0CATBV30000000,95
EXTRA_FIELD_19,0CATBV30000000,95
EXTRA_FIELD_20,0CATBV30000000,95
EXTRA_FIELD_21,0CATBV30000000,95
EXTRA_FIELD_22,0CATBV30000000,95
EXTRA_FIELD_3,0CATBV30000000,95
EXTRA_FIELD_4,0CATBV30000000,95
EXTRA_FIELD_5,0CATBV30000000,95
EXTRA_FIELD_6,0CATBV30000000,95
EXTRA_FIELD_7,0CATBV30000000,95
EXTRA_FIELD_8,0CATBV30000000,95
EXTRA_FIELD_9,0CATBV30000000,95
date_hour,0CATBV30000000,95
date_mday,0CATBV30000000,95
date_minute,0CATBV30000000,95
date_month,0CATBV30000000,95
date_second,0CATBV30000000,95
date_wday,0CATBV30000000,95
date_year,0CATBV30000000,95
date_zone,0CATBV30000000,95
host,0CATBV30000000,95
linecount,0CATBV30000000,95
punct,0CATBV30000000,95
source,0CATBV30000000,95
sourcetype,0CATBV30000000,95
timeendpos,0CATBV30000000,95
timestartpos,0CATBV30000000,95
,0CAVTMN0000000,82
41_850099098_ _87_678237962,0CAVTMN0000000,82
87_678237962,0CAVTMN0000000,82
EXTRA_FIELD_10,0CAVTMN0000000,82
EXTRA_FIELD_11,0CAVTMN0000000,82
EXTRA_FIELD_12,0CAVTMN0000000,82
EXTRA_FIELD_13,0CAVTMN0000000,82
EXTRA_FIELD_14,0CAVTMN0000000,82
EXTRA_FIELD_15,0CAVTMN0000000,82
EXTRA_FIELD_16,0CAVTMN0000000,82
EXTRA_FIELD_17,0CAVTMN0000000,82
EXTRA_FIELD_18,0CAVTMN0000000,82
EXTRA_FIELD_19,0CAVTMN0000000,82
EXTRA_FIELD_20,0CAVTMN0000000,82
EXTRA_FIELD_21,0CAVTMN0000000,82
EXTRA_FIELD_22,0CAVTMN0000000,82
EXTRA_FIELD_3,0CAVTMN0000000,82
EXTRA_FIELD_4,0CAVTMN0000000,82
EXTRA_FIELD_5,0CAVTMN0000000,82
EXTRA_FIELD_6,0CAVTMN0000000,82
EXTRA_FIELD_7,0CAVTMN0000000,82
EXTRA_FIELD_8,0CAVTMN0000000,82
EXTRA_FIELD_9,0CAVTMN0000000,82
date_hour,0CAVTMN0000000,82
date_mday,0CAVTMN0000000,82
date_minute,0CAVTMN0000000,82
date_month,0CAVTMN0000000,82
date_second,0CAVTMN0000000,82
date_wday,0CAVTMN0000000,82
date_year,0CAVTMN0000000,82
date_zone,0CAVTMN0000000,82
host,0CAVTMN0000000,82
linecount,0CAVTMN0000000,82
punct,0CAVTMN0000000,82
source,0CAVTMN0000000,82
sourcetype,0CAVTMN0000000,82
timeendpos,0CAVTMN0000000,82
timestartpos,0CAVTMN0000000,82
,0CB2FEB0000000,69
41_850099098_ _87_678237962,0CB2FEB0000000,69
87_678237962,0CB2FEB0000000,69
EXTRA_FIELD_10,0CB2FEB0000000,69
EXTRA_FIELD_11,0CB2FEB0000000,69
EXTRA_FIELD_12,0CB2FEB0000000,69
EXTRA_FIELD_13,0CB2FEB0000000,69
EXTRA_FIELD_14,0CB2FEB0000000,69
EXTRA_FIELD_15,0CB2FEB0000000,69
EXTRA_FIELD_16,0CB2FEB0000000,69
EXTRA_FIELD_17,0CB2FEB0000000,69
EXTRA_FIELD_18,0CB2FEB0000000,69
EXTRA_FIELD_19,0CB2FEB0000000,69
EXTRA_FIELD_20,0CB2FEB0000000,69
EXTRA_FIELD_21,0CB2FEB0000000,69
EXTRA_FIELD_22,0CB2FEB0000000,69
EXTRA_FIELD_3,0CB2FEB0000000,69
EXTRA_FIELD_4,0CB2FEB0000000,69
EXTRA_FIELD_5,0CB2FEB0000000,69
EXTRA_FIELD_6,0CB2FEB0000000,69
EXTRA_FIELD_7,0CB2FEB0000000,69
EXTRA_FIELD_8,0CB2FEB0000000,69
EXTRA_FIELD_9,0CB2FEB0000000,69
date_hour,0CB2FEB0000000,69
date_mday,0CB2FEB0000000,69
date_minute,0CB2FEB0000000,69
date_month,0CB2FEB0000000,69
date_second,0CB2FEB0000000,69
date_wday,0CB2FEB0000000,69
date_year,0CB2FEB0000000,69
date_zone,0CB2FEB0000000,69
host,0CB2FEB0000000,69
linecount,0CB2FEB0000000,69
punct,0CB2FEB0000000,69
source,0CB2FEB0000000,69
sourcetype,0CB2FEB0000000,69
timeendpos,0CB2FEB0000000,69
timestartpos,0CB2FEB0000000,69
,0CB4P8R0000000,74
41_850099098_ _87_678237962,0CB4P8R0000000,74
87_678237962,0CB4P8R0000000,74
EXTRA_FIELD_10,0CB4P8R0000000,74
EXTRA_FIELD_11,0CB4P8R0000000,74
EXTRA_FIELD_12,0CB4P8R0000000,74
EXTRA_FIELD_13,0CB4P8R0000000,74
EXTRA_FIELD_14,0CB4P8R0000000,74
EXTRA_FIELD_15,0CB4P8R0000000,74
EXTRA_FIELD_16,0CB4P8R0000000,74
EXTRA_FIELD_17,0CB4P8R0000000,74
EXTRA_FIELD_18,0CB4P8R0000000,74
EXTRA_FIELD_19,0CB4P8R0000000,74
EXTRA_FIELD_20,0CB4P8R0000000,74
EXTRA_FIELD_21,0CB4P8R0000000,74
EXTRA_FIELD_22,0CB4P8R0000000,74
EXTRA_FIELD_3,0CB4P8R0000000,74
EXTRA_FIELD_4,0CB4P8R0000000,74
EXTRA_FIELD_5,0CB4P8R0000000,74
EXTRA_FIELD_6,0CB4P8R0000000,74
EXTRA_FIELD_7,0CB4P8R0000000,74
EXTRA_FIELD_8,0CB4P8R0000000,74
EXTRA_FIELD_9,0CB4P8R0000000,74
date_hour,0CB4P8R0000000,74
date_mday,0CB4P8R0000000,74
date_minute,0CB4P8R0000000,74
date_month,0CB4P8R0000000,74
date_second,0CB4P8R0000000,74
date_wday,0CB4P8R0000000,74
date_year,0CB4P8R0000000,74
date_zone,0CB4P8R0000000,74
host,0CB4P8R0000000,74
linecount,0CB4P8R0000000,74
punct,0CB4P8R0000000,74
source,0CB4P8R0000000,74
sourcetype,0CB4P8R0000000,74
timeendpos,0CB4P8R0000000,74
timestartpos,0CB4P8R0000000,74
,0CB7ASUG000000,100
41_850099098_ _87_678237962,0CB7ASUG000000,100
87_678237962,0CB7ASUG000000,100
EXTRA_FIELD_10,0CB7ASUG000000,100
EXTRA_FIELD_11,0CB7ASUG000000,100
EXTRA_FIELD_12,0CB7ASUG000000,100
EXTRA_FIELD_13,0CB7ASUG000000,100
EXTRA_FIELD_14,0CB7ASUG000000,100
EXTRA_FIELD_15,0CB7ASUG000000,100
EXTRA_FIELD_16,0CB7ASUG000000,100
EXTRA_FIELD_17,0CB7ASUG000000,100
EXTRA_FIELD_18,0CB7ASUG000000,100
EXTRA_FIELD_19,0CB7ASUG000000,100
EXTRA_FIELD_20,0CB7ASUG000000,100
EXTRA_FIELD_21,0CB7ASUG000000,100
EXTRA_FIELD_22,0CB7ASUG000000,100
EXTRA_FIELD_3,0CB7ASUG000000,100
EXTRA_FIELD_4,0CB7ASUG000000,100
EXTRA_FIELD_5,0CB7ASUG000000,100
EXTRA_FIELD_6,0CB7ASUG000000,100
EXTRA_FIELD_7,0CB7ASUG000000,100
EXTRA_FIELD_8,0CB7ASUG000000,100
EXTRA_FIELD_9,0CB7ASUG000000,100
date_hour,0CB7ASUG000000,100
date_mday,0CB7ASUG000000,100
date_minute,0CB7ASUG000000,100
date_month,0CB7ASUG000000,100
date_second,0CB7ASUG000000,100
date_wday,0CB7ASUG000000,100
date_year,0CB7ASUG000000,100
date_zone,0CB7ASUG000000,100
host,0CB7ASUG000000,100
linecount,0CB7ASUG000000,100
